"","y13b224","y13b225","w13edu","sampid","y13g101","y13a034","y13a065","y13a080","y13b308","y13b156z","y13b161","w13type","y13f310","y13g500","y13b22","y13g7"
"335",2,450,4,962,2,NA,NA,NA,NA,0,5,5,1,1,45,6000
"336",1,3850,4,963,1,NA,NA,NA,1,0,1,5,3,2,50,3850
"337",2,300,4,974,1,NA,NA,NA,1,2,1,5,2,2,40,5000
"338",1,4000,4,975,2,NA,NA,NA,1,0,1,5,2,1,42,2500
"339",2,300,4,976,1,NA,NA,NA,1,0,1,5,5,2,40,3600
"340",NA,NA,4,977,1,NA,NA,NA,NA,NA,NA,6,5,2,NA,3000
"341",2,0,4,982,2,NA,NA,NA,NA,0,6,5,1,1,18,5000
"342",1,4000,4,985,1,NA,NA,NA,1,0,1,5,4,2,52,3500
"343",NA,NA,NA,986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"344",1,4300,4,988,2,NA,NA,NA,1,1,1,5,1,1,44,4500
"345",1,8000,4,991,1,NA,NA,NA,1,0,1,5,2,2,45,7000
"346",NA,NA,NA,992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"347",1,6000,4,994,1,NA,NA,NA,1,3,1,5,1,2,48,6000
"348",1,5000,4,995,2,NA,NA,NA,1,2,1,5,1,1,44,6000
"349",1,5000,5,998,2,NA,NA,NA,1,2,1,5,2,1,70,5000
"350",2,250,4,999,2,NA,NA,NA,1,0,1,5,2,1,45,5000
"351",NA,NA,4,1004,1,NA,NA,NA,NA,NA,NA,6,1,2,NA,1800
"352",1,3200,4,1006,1,NA,NA,NA,1,0,1,5,3,2,55,2800
"353",1,3850,4,1008,1,NA,NA,NA,1,1,1,5,2,2,40,4000
"354",2,200,4,1017,1,NA,NA,NA,1,6,1,5,2,2,40,2400
"355",1,9090908,4,1022,1,NA,NA,NA,1,0,1,5,2,2,40,4500
"356",1,5500,4,1023,1,NA,NA,NA,1,1,1,5,2,2,40,6000
"357",1,2000,4,1029,1,NA,NA,NA,1,0,1,5,3,2,40,2400
"358",2,185,4,1034,1,NA,NA,NA,2,0,1,5,2,2,40,2500
"359",NA,NA,4,1035,2,NA,NA,NA,NA,NA,NA,6,4,1,NA,3000
"360",NA,NA,NA,1037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"361",NA,NA,NA,1038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"362",1,3200,4,1040,1,NA,NA,NA,1,0,1,5,1,2,40,3500
"363",NA,NA,NA,1048,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"364",NA,NA,4,1056,2,NA,NA,NA,NA,NA,NA,6,1,1,NA,3000
"365",NA,NA,4,1059,2,NA,NA,NA,NA,NA,NA,6,1,1,NA,3600
"366",2,250,4,1060,1,NA,NA,NA,1,1,1,5,1,2,40,2500
"367",NA,NA,4,1061,2,NA,NA,NA,NA,NA,NA,6,2,1,NA,4000
"368",2,250,4,1066,1,NA,NA,NA,1,0,1,5,1,2,40,2500
"369",2,260,4,1068,2,NA,NA,NA,1,2,1,5,1,1,40,3600
"370",NA,NA,NA,1070,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"371",2,220,4,1072,2,NA,NA,NA,1,5,1,5,2,2,50,3000
"372",2,400,4,1074,2,NA,NA,NA,1,0,1,5,1,2,40,3500
"373",NA,NA,4,1075,2,NA,NA,NA,NA,NA,NA,6,4,2,NA,3000
"374",2,300,4,1085,2,NA,NA,NA,1,0,1,5,1,1,40,5000
"375",NA,NA,4,1086,1,1,1,5,NA,NA,NA,4,1,2,NA,NA
"376",2,370,4,1089,2,NA,NA,NA,1,0,1,5,2,2,40,2500
"377",2,200,4,1090,1,NA,NA,NA,1,0,1,5,2,2,40,1800
"378",2,240,4,1093,1,NA,NA,NA,1,0,1,5,3,2,40,2000
"379",2,350,4,1095,1,NA,NA,NA,1,0,1,5,2,2,40,2000
"380",2,230,4,1096,1,NA,NA,NA,1,3,1,5,2,2,40,2000
"381",1,6000,4,1097,1,NA,NA,NA,1,0,1,5,1,2,49,5000
"382",2,220,4,1099,1,NA,NA,NA,1,4,1,5,3,2,40,2000
"383",NA,NA,4,1101,1,NA,NA,NA,NA,NA,NA,6,3,2,NA,2400
"384",NA,NA,4,1102,1,NA,NA,NA,NA,NA,NA,6,3,2,NA,2700
"385",1,5500,5,1104,1,NA,NA,NA,1,1,1,5,3,2,42,6000
"386",NA,NA,4,1105,2,NA,NA,NA,NA,NA,NA,6,2,1,NA,2600
"387",2,130,4,1106,2,NA,NA,NA,2,2,1,5,4,1,25,3000
"388",NA,NA,4,1109,2,NA,NA,NA,NA,NA,NA,6,2,1,NA,3600
"389",1,3000,4,1111,1,1,1,5,2,2,1,5,1,2,42,3200
"390",2,300,4,1119,2,NA,NA,NA,1,0,1,5,2,1,48,3600
"391",1,3600,4,1120,1,NA,NA,NA,1,6,1,5,2,2,40,4200
"392",2,210,4,1121,1,NA,NA,NA,NA,2,5,5,2,2,40,3000
"393",2,235,4,1127,1,NA,NA,NA,2,0,1,5,3,2,52,3000
"394",NA,NA,4,1134,1,NA,NA,NA,NA,NA,NA,6,2,2,NA,2000
"395",1,3000,4,1135,2,NA,NA,NA,1,2,1,5,2,1,50,3000
"396",1,6000,4,1138,1,NA,NA,NA,1,1,1,5,2,2,40,6000
"397",2,250,4,1139,1,NA,NA,NA,2,5,1,5,2,2,48,3600
"398",NA,NA,4,1148,2,NA,NA,NA,NA,NA,NA,6,2,1,NA,2400
"399",1,2800,4,1150,1,NA,NA,NA,1,1,1,5,2,2,45,3600
"400",1,3600,4,1158,1,NA,NA,NA,1,0,1,5,1,2,50,3600
"401",NA,NA,5,1159,1,NA,NA,NA,NA,NA,NA,6,1,2,NA,3000
"402",2,250,5,1166,2,NA,NA,NA,2,4,2,5,2,1,45,4000
"403",2,380,5,1168,2,NA,NA,NA,1,1,1,5,2,1,40,3000
"404",1,2500,4,1177,1,NA,NA,NA,1,0,1,5,1,2,45,2000
"405",2,400,4,1180,1,NA,NA,NA,NA,4,5,5,2,2,20,3000
"406",1,5000,4,1186,2,NA,NA,NA,NA,4,5,5,1,1,40,4000
"407",1,6000,4,1188,2,NA,NA,NA,1,0,1,5,1,1,55,4000
"408",1,5500,4,1189,2,NA,NA,NA,1,0,1,5,1,1,50,4000
"409",2,250,4,1190,1,NA,NA,NA,1,0,1,5,3,2,50,2500
"410",1,4000,5,1191,1,NA,NA,NA,NA,6,5,5,1,2,50,3000
"411",NA,NA,4,1193,1,NA,NA,NA,NA,NA,NA,6,1,2,NA,3600
"412",2,260,4,1200,2,NA,NA,NA,2,0,2,5,2,2,66,3000
"413",1,4500,4,1201,1,NA,NA,NA,1,0,1,5,1,2,43,4500
"414",1,3700,4,1205,1,NA,NA,NA,1,1,1,5,4,2,40,4200
"415",2,230,4,1213,1,NA,NA,NA,1,2,1,5,4,2,41,3600
"416",2,237,4,1214,1,NA,NA,NA,2,0,1,5,1,2,52,3000
"417",2,200,5,1215,2,NA,NA,NA,NA,2,5,5,1,1,25,2000
"418",NA,NA,4,1226,1,NA,NA,NA,NA,NA,NA,6,2,2,NA,3000
"419",1,4000,4,1227,2,NA,NA,NA,1,1,1,5,3,2,55,4800
"420",2,400,4,1228,1,NA,NA,NA,NA,8,4,5,2,2,60,5000
"421",2,200,4,1240,2,NA,NA,NA,1,0,1,5,2,2,40,2400
"422",1,4500,4,1245,2,NA,NA,NA,1,0,1,5,1,1,43,2400
"423",2,200,4,1246,1,NA,NA,NA,NA,8,5,5,4,2,66,3000
"424",NA,NA,4,1248,1,NA,NA,NA,NA,NA,NA,6,3,2,NA,3000
"425",NA,NA,4,1249,2,NA,NA,NA,NA,NA,NA,6,4,2,NA,2800
"426",1,3000,4,1264,1,NA,NA,NA,1,0,1,5,2,2,40,3000
"427",1,3000,4,1266,1,NA,NA,NA,1,0,1,5,1,2,45,3000
"428",2,220,4,1272,1,NA,NA,NA,1,0,1,5,2,2,40,3000
"429",2,220,4,1274,1,NA,NA,NA,1,0,1,5,4,2,40,3500
"430",2,220,4,1279,1,NA,NA,NA,1,0,1,5,3,2,40,2400
"431",2,400,4,1282,2,NA,NA,NA,NA,6,5,5,2,1,48,4000
"432",2,350,4,1285,1,NA,NA,NA,NA,6,5,5,4,2,40,2400
"433",2,250,4,1288,2,NA,NA,NA,1,1,1,5,2,1,40,3500
"434",2,100,4,1289,1,NA,NA,NA,NA,4,5,5,1,2,40,3600
"435",2,200,5,1290,1,NA,NA,NA,1,1,1,5,1,2,40,2400
"436",1,3600,4,1294,2,NA,NA,NA,1,0,1,5,2,2,40,3000
"437",2,180,4,1296,2,NA,NA,NA,2,6,2,5,1,1,35,2000
"438",1,4000,4,1297,2,NA,NA,NA,1,0,1,5,5,1,40,3000
"439",1,2400,4,1300,1,NA,NA,NA,1,6,1,5,2,2,40,2000
"440",1,3400,4,1304,2,NA,NA,NA,1,8,1,5,2,1,48,2800
"441",2,250,5,1307,1,NA,NA,NA,1,6,1,5,1,2,40,3500
"442",1,3600,4,1310,1,NA,NA,NA,1,0,1,5,3,2,52,3500
"443",1,4000,4,1311,1,NA,NA,NA,1,1,1,5,1,2,40,2000
"444",1,4000,4,1314,2,NA,NA,NA,1,1,1,5,1,1,40,2000
"445",1,5000,5,1315,2,NA,NA,NA,1,1,1,5,4,1,40,1500
"446",NA,NA,5,1316,1,NA,NA,NA,NA,NA,NA,6,1,2,NA,2000
"447",1,6500,4,1317,2,NA,NA,NA,1,0,1,5,1,1,57,2000
"448",1,3600,4,1319,1,NA,NA,NA,1,0,1,5,1,2,48,2000
"449",2,280,4,1320,1,NA,NA,NA,1,6,1,5,1,2,48,1500
"450",1,4500,4,1321,2,NA,NA,NA,1,0,1,5,5,2,48,1500
"451",1,3800,4,1323,2,NA,NA,NA,1,0,1,5,1,1,48,1500
"452",1,4000,4,1326,2,NA,NA,NA,1,0,1,5,1,1,40,2000
"453",1,3500,4,1328,1,NA,NA,NA,1,0,1,5,1,2,40,2000
"454",2,250,4,1330,2,NA,NA,NA,1,8,1,5,3,1,40,4500
"455",2,200,4,1333,1,NA,NA,NA,1,4,3,5,2,2,40,3500
"456",2,220,4,1336,1,NA,NA,NA,1,0,1,5,1,2,45,2800
"457",1,5000,5,1343,1,NA,NA,NA,1,1,1,5,1,2,40,4500
"458",1,3600,4,1344,1,NA,NA,NA,1,0,1,5,1,2,40,3000
"459",1,2500,4,1347,1,NA,NA,NA,1,0,1,5,2,2,40,2400
"460",1,4000,4,1349,1,NA,NA,NA,1,1,1,5,1,2,40,3000
"461",1,4000,4,1350,1,NA,NA,NA,1,4,1,5,1,2,45,3000
"462",1,3300,4,1352,1,NA,NA,NA,1,6,1,5,2,2,40,3000
"463",2,300,4,1354,2,NA,NA,NA,1,0,1,5,2,1,40,2000
"464",1,3800,4,1359,2,NA,NA,NA,1,0,1,5,2,1,40,2500
"465",1,3700,4,1360,2,NA,NA,NA,1,0,1,5,1,1,42,3000
"466",1,2800,4,1361,1,NA,NA,NA,1,0,1,5,1,2,40,2500
"467",1,4500,4,1364,2,NA,NA,NA,1,3,1,5,1,1,40,3000
"468",NA,NA,5,1365,1,2,1,5,NA,NA,NA,4,1,2,NA,NA
"469",2,200,4,1367,1,NA,NA,NA,1,2,1,5,2,2,45,3000
"470",2,400,4,1374,1,NA,NA,NA,1,2,1,5,1,2,40,7000
"471",2,300,4,1375,1,NA,NA,NA,1,3,1,5,1,2,40,5000
"472",NA,NA,4,1378,1,NA,NA,NA,NA,NA,NA,6,1,2,NA,3000
"473",2,200,4,1379,2,NA,NA,NA,1,0,1,5,1,2,40,3000
"474",1,6000,4,1380,2,NA,NA,NA,1,1,1,5,2,1,44,4800
"475",1,4000,4,1383,1,NA,NA,NA,1,3,1,5,2,2,40,3000
"476",2,170,4,1395,2,NA,NA,NA,2,0,1,5,1,1,40,2000
"477",2,160,5,1396,2,NA,NA,NA,1,0,1,5,1,2,40,2000
"478",NA,NA,4,1400,1,NA,NA,NA,NA,NA,NA,6,1,2,NA,3000
"479",2,200,4,1402,1,NA,NA,NA,1,0,1,5,1,2,48,2000
"480",2,250,4,1417,1,NA,NA,NA,1,3,1,5,1,2,40,3000
"481",NA,NA,4,1420,1,NA,NA,NA,NA,NA,NA,6,3,2,NA,3000
"482",2,170,4,1422,1,NA,NA,NA,2,0,2,5,1,2,54,2000
"483",2,300,4,1423,1,NA,NA,NA,1,4,1,5,2,2,45,3000
"484",NA,NA,4,1424,1,NA,NA,NA,NA,NA,NA,6,2,2,NA,3000
"485",1,4500,4,1425,1,NA,NA,NA,1,4,1,5,1,2,40,3000
"486",2,50,5,1427,2,NA,NA,NA,2,2,2,5,1,1,20,1800
"487",NA,NA,4,1429,2,NA,NA,NA,NA,NA,NA,6,2,1,NA,3000
"488",2,350,4,1432,2,NA,NA,NA,1,3,1,5,1,1,40,7000
"489",1,3600,4,1440,2,NA,NA,NA,1,0,1,5,1,1,43,2500
"490",1,5800,5,1450,2,NA,NA,NA,1,1,1,5,1,1,40,6000
"491",1,5000,4,1455,2,NA,NA,NA,1,2,1,5,1,1,40,7000
"492",NA,NA,NA,1472,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"493",1,5000,4,1478,1,NA,NA,NA,1,0,1,5,3,2,60,3500
"494",2,230,4,1479,1,NA,NA,NA,2,8,2,5,6,2,62,1920
"495",2,180,4,1480,1,NA,NA,NA,1,0,1,5,1,2,40,2000
"496",NA,NA,4,1481,1,4,1,5,NA,NA,NA,4,1,2,NA,NA
"497",1,2700,4,1488,1,NA,NA,NA,1,0,1,5,2,2,40,3000
"498",NA,NA,4,1489,1,NA,NA,NA,NA,NA,NA,6,2,2,NA,2500
"499",1,2200,4,1490,1,NA,NA,NA,1,3,1,5,2,2,40,2700
"500",2,250,4,1493,2,NA,NA,NA,1,0,1,5,1,2,40,2500
"501",1,6000,4,1495,2,NA,NA,NA,1,0,1,5,2,1,40,6500
"502",2,250,4,1496,2,NA,NA,NA,2,2,2,5,2,2,40,3000
"503",1,4000,4,1498,1,NA,NA,NA,1,0,1,5,1,2,40,4500
"504",1,1800,4,1499,2,NA,NA,NA,1,0,1,5,2,1,30,2000
"505",1,3300,4,1503,2,NA,NA,NA,1,1,1,5,2,2,40,4000
"506",2,220,4,1508,1,NA,NA,NA,1,1,1,5,1,2,43,2600
"507",1,4000,5,1509,1,NA,NA,NA,1,1,1,5,1,2,40,4500
"508",NA,NA,4,1510,1,NA,NA,NA,NA,NA,NA,6,2,2,NA,3000
"509",1,5000,4,1513,1,NA,NA,NA,1,1,1,5,2,2,52,5000
"510",1,10000,4,1515,2,NA,NA,NA,1,0,1,5,2,1,45,12000
"511",NA,NA,NA,1525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"512",2,100,4,1527,2,NA,NA,NA,2,6,2,5,2,1,36,1200
"513",1,2400,4,1545,1,NA,NA,NA,1,1,1,5,1,2,40,2000
"514",NA,NA,4,1549,1,NA,NA,NA,NA,NA,NA,6,1,2,NA,2000
"515",2,250,4,1552,1,NA,NA,NA,1,1,1,5,1,2,40,3000
"516",2,180,4,1553,1,NA,NA,NA,1,2,1,5,1,2,40,2000
"517",1,5000,4,1554,2,NA,NA,NA,1,8,1,5,1,1,40,2500
"518",2,300,4,1555,2,NA,NA,NA,1,1,1,5,1,1,40,2500
"519",1,2700,4,1556,1,NA,NA,NA,1,0,1,5,5,2,42,3600
"520",2,280,4,1557,1,NA,NA,NA,1,0,1,5,3,2,40,3000
"521",2,260,4,1558,1,NA,NA,NA,1,0,1,5,2,2,40,3000
"522",2,250,4,1559,2,NA,NA,NA,1,2,1,5,2,1,40,3000
"523",2,190,4,1561,1,NA,NA,NA,1,0,1,5,3,2,50,3000
"524",NA,NA,NA,1564,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"525",NA,NA,NA,1565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"526",2,500,5,1568,2,NA,NA,NA,1,1,1,5,2,2,50,7000
"527",NA,NA,4,1571,1,NA,NA,NA,NA,NA,NA,6,2,2,NA,2800
"528",1,4500,4,1574,1,NA,NA,NA,1,0,1,5,1,2,40,5000
"529",2,300,5,1577,2,NA,NA,NA,1,6,1,5,2,1,56,3600
"530",NA,NA,4,1578,2,NA,NA,NA,NA,NA,NA,6,2,1,NA,2400
"531",NA,NA,4,1579,2,NA,NA,NA,NA,NA,NA,6,2,1,NA,2400
"532",2,300,4,1580,2,NA,NA,NA,1,0,1,5,2,2,40,4000
"533",NA,NA,5,1581,2,NA,NA,NA,NA,NA,NA,6,2,1,NA,3600
"534",2,300,4,1583,1,NA,NA,NA,NA,6,5,5,2,2,60,4000
"535",2,230,4,1588,1,NA,NA,NA,1,6,1,5,2,2,40,2500
"536",2,250,4,1590,2,NA,NA,NA,1,6,1,5,2,2,45,3000
"537",1,4500,4,1593,1,NA,NA,NA,1,2,1,5,2,2,40,3000
"538",NA,NA,4,1595,1,NA,NA,NA,NA,NA,NA,6,2,2,NA,3000
"539",NA,NA,NA,1596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"540",2,200,4,1600,1,NA,NA,NA,1,0,1,5,1,2,40,2400
"541",2,230,4,1604,1,NA,NA,NA,1,3,1,5,1,2,44,2000
"542",NA,NA,5,1606,1,3,2,5,NA,NA,NA,4,2,2,NA,NA
"543",2,330,4,1607,4,NA,NA,NA,1,0,1,5,1,2,40,3000
"544",NA,NA,NA,1611,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"545",NA,NA,NA,1612,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"546",2,250,4,1614,1,NA,NA,NA,2,2,1,5,1,2,40,2400
"547",2,300,4,1624,2,NA,NA,NA,1,2,1,5,1,1,40,3000
"548",2,400,4,1631,2,NA,NA,NA,1,0,1,5,3,1,40,3000
"549",2,330,4,1632,2,NA,NA,NA,1,3,1,5,2,1,40,3000
"550",2,250,4,1633,1,NA,NA,NA,1,8,1,5,2,2,44,2400
"551",1,2700,4,1634,1,NA,NA,NA,1,3,1,5,1,2,40,3500
"552",NA,NA,4,1637,1,NA,NA,NA,NA,NA,NA,6,1,2,NA,3000
"553",NA,NA,NA,1659,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"554",2,300,4,1662,1,NA,NA,NA,1,1,1,5,2,2,44,2400
"555",1,3500,4,1664,2,NA,NA,NA,1,1,1,5,2,2,50,3000
"556",5,1,4,1665,1,NA,NA,NA,1,2,1,5,2,2,10,2000
"557",2,230,4,1667,1,NA,NA,NA,1,0,1,5,1,2,40,3000
"558",2,400,5,1672,2,NA,NA,NA,1,2,1,5,1,1,40,5000
"559",2,500,4,1673,2,NA,NA,NA,NA,1,5,5,1,1,72,6000
"560",NA,NA,NA,1678,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"561",1,4000,4,1688,1,NA,NA,NA,1,1,1,5,1,2,46,4000
"562",NA,NA,4,1689,2,NA,NA,NA,NA,NA,NA,6,1,2,NA,2500
"563",1,4700,4,1690,2,NA,NA,NA,1,6,1,5,1,1,40,4500
"564",NA,NA,4,1691,1,NA,NA,NA,NA,NA,NA,6,1,2,NA,2000
"565",1,3500,4,1692,1,NA,NA,NA,NA,4,5,5,1,2,40,3000
"566",1,2800,4,1693,2,NA,NA,NA,1,9,1,5,1,1,48,3000
"567",2,250,4,1694,1,NA,NA,NA,1,6,1,5,1,2,48,3000
"568",1,4300,4,1695,1,NA,NA,NA,1,1,1,5,2,2,40,5000
"569",1,3900,4,1696,1,NA,NA,NA,1,0,1,5,2,2,40,3000
"570",2,185,4,1697,1,NA,NA,NA,1,0,1,5,2,2,48,3600
"571",1,2100,4,1702,1,NA,NA,NA,1,0,1,5,2,2,40,2000
"572",NA,NA,4,1706,2,NA,NA,NA,NA,NA,NA,6,2,1,NA,2000
"573",NA,NA,4,1707,1,NA,NA,NA,NA,NA,NA,6,1,2,NA,3000
"574",2,350,4,1711,1,NA,NA,NA,1,1,1,5,1,2,40,2000
"575",2,400,4,1713,2,NA,NA,NA,NA,0,4,5,1,1,50,4000
"576",2,200,4,1716,1,NA,NA,NA,2,6,1,5,2,2,40,2000
"577",1,2800,4,1718,1,NA,NA,NA,1,0,1,5,1,2,40,3000
"578",2,240,4,1719,1,NA,NA,NA,1,0,1,5,1,2,44,3000
"579",1,6000,5,1722,2,NA,NA,NA,1,0,1,5,1,1,40,5000
"580",1,3500,4,1727,2,NA,NA,NA,1,0,1,5,1,1,40,3500
"581",NA,NA,4,1728,1,NA,NA,NA,NA,NA,NA,6,2,2,NA,2500
"582",2,250,4,1729,2,NA,NA,NA,1,3,1,5,1,1,40,4000
"583",2,350,4,1730,1,NA,NA,NA,1,1,1,5,2,2,40,4000
"584",NA,NA,4,1734,1,NA,NA,NA,NA,NA,NA,6,1,2,NA,3000
"585",2,350,4,1735,1,NA,NA,NA,1,8,1,5,1,2,40,4000
"586",2,250,4,1737,1,NA,NA,NA,1,5,1,5,1,2,50,3500
"587",2,270,4,1738,2,NA,NA,NA,1,0,1,5,2,2,40,3000
"588",2,350,4,1739,2,NA,NA,NA,1,2,1,5,2,1,40,4500
"589",2,300,4,1743,2,NA,NA,NA,1,4,1,5,1,2,40,3500
"590",1,3100,4,1746,1,NA,NA,NA,1,5,1,5,2,2,42,3200
"591",NA,NA,4,1747,1,5,1,5,NA,NA,NA,3,2,2,NA,NA
"592",NA,NA,4,1753,2,NA,NA,NA,NA,NA,NA,6,2,1,NA,1800
"593",1,3700,4,1754,2,NA,NA,NA,1,2,1,5,2,1,46,4000
"594",NA,NA,4,1757,1,5,2,5,NA,NA,NA,3,2,2,NA,NA
"595",2,290,4,1758,1,NA,NA,NA,1,2,1,5,1,2,42,3000
"596",2,230,4,1760,1,NA,NA,NA,1,1,1,5,1,2,40,3000
"597",2,310,4,1761,1,NA,NA,NA,1,1,1,5,2,2,42,4000
"598",2,280,4,1762,1,NA,NA,NA,1,0,1,5,2,2,40,2000
"599",2,80,4,1763,2,NA,NA,NA,2,2,2,5,1,2,15,2400
"600",1,3500,4,1768,1,NA,NA,NA,1,5,1,5,3,2,50,3500
"601",1,5500,4,1770,2,NA,NA,NA,1,3,1,5,1,1,55,3000
"602",2,220,4,1771,2,NA,NA,NA,1,0,1,5,2,1,40,2800
"603",NA,NA,4,1775,1,NA,NA,NA,NA,NA,NA,6,1,2,NA,4000
"604",2,300,4,1776,2,NA,NA,NA,1,2,1,5,2,1,40,5000
"605",NA,NA,5,1777,2,NA,NA,NA,NA,NA,NA,6,3,2,NA,2800
"606",2,290,4,1781,2,NA,NA,NA,1,0,1,5,1,1,40,3500
"607",2,150,4,1782,2,NA,NA,NA,2,6,2,5,2,1,30,1800
"608",1,8000,4,1784,2,NA,NA,NA,1,1,1,5,1,2,44,8000
"609",2,1000,4,1785,1,NA,NA,NA,1,3,1,5,4,2,40,9000
"610",NA,NA,4,1786,2,NA,NA,NA,NA,NA,NA,6,2,1,NA,2000
"611",NA,NA,NA,1787,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"612",2,171,4,1789,1,NA,NA,NA,1,5,1,5,1,2,40,2500
"613",NA,NA,4,1790,2,NA,NA,NA,NA,NA,NA,6,1,2,NA,4000
"614",NA,NA,4,1791,2,NA,NA,NA,NA,NA,NA,6,4,2,NA,3800
"615",NA,NA,4,1792,2,NA,NA,NA,NA,NA,NA,6,1,1,NA,3000
"616",1,3000,4,1794,2,NA,NA,NA,NA,6,5,5,2,2,60,2000
"617",2,250,4,1795,2,NA,NA,NA,1,2,1,5,1,1,40,3500
"618",2,280,4,1796,1,NA,NA,NA,1,2,1,5,1,2,40,3000
"619",NA,NA,4,1797,1,NA,NA,NA,NA,NA,NA,6,1,2,NA,2900
"620",5,0.8,4,1799,1,NA,NA,NA,2,0,2,5,2,2,40,2076
"621",2,240,4,1802,1,NA,NA,NA,1,3,1,5,1,2,40,2800
"622",NA,NA,4,1803,1,NA,NA,NA,NA,NA,NA,6,2,2,NA,3000
"623",2,200,4,1810,2,NA,NA,NA,1,3,1,5,3,1,40,2900
"624",2,170,4,1812,1,NA,NA,NA,1,3,1,5,2,2,50,2400
"625",2,200,4,1822,1,NA,NA,NA,2,5,2,5,2,2,60,2000
"626",NA,NA,4,1823,1,NA,NA,NA,NA,NA,NA,6,2,2,NA,2000
"627",1,4800,4,1829,2,NA,NA,NA,1,0,1,5,1,1,40,3500
"628",2,350,4,1833,1,NA,NA,NA,1,0,1,5,2,2,48,3000
"629",2,305,4,1834,2,NA,NA,NA,1,2,1,5,2,1,40,3000
"630",NA,NA,4,1837,1,NA,NA,NA,NA,NA,NA,6,2,2,NA,2400
"631",NA,NA,4,1845,2,NA,NA,NA,NA,NA,NA,6,2,1,NA,2000
"632",2,360,4,1848,1,NA,NA,NA,1,3,1,5,2,2,40,3000
"633",2,100,4,1849,2,NA,NA,NA,1,2,1,5,2,2,12,2000
"634",2,290,4,1850,1,NA,NA,NA,1,2,1,5,2,2,40,2400
"635",2,300,4,1853,2,NA,NA,NA,1,0,1,5,1,2,40,3000
"636",1,4000,4,1860,2,NA,NA,NA,1,0,1,5,1,1,46,4000
"637",1,7000,5,1865,1,NA,NA,NA,1,1,1,5,4,2,42,7000
"638",2,300,4,1866,1,NA,NA,NA,1,1,1,5,2,2,40,3500
"639",NA,NA,NA,1869,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"640",NA,NA,NA,1870,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"641",2,170,4,1872,1,NA,NA,NA,2,5,2,5,2,2,40,1800
"642",NA,NA,4,1874,2,NA,NA,NA,NA,NA,NA,6,3,1,NA,1800
"643",1,6000,4,1886,1,NA,NA,NA,1,8,1,5,1,2,40,8000
"644",2,150,4,1892,2,NA,NA,NA,1,2,1,5,1,1,40,2500
"645",NA,NA,NA,1893,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"646",2,350,5,1896,2,NA,NA,NA,1,2,1,5,2,1,40,2400
"647",2,450,4,1899,1,NA,NA,NA,NA,0,4,5,2,2,48,4500
"648",2,280,4,1900,2,NA,NA,NA,1,0,1,5,1,1,41,3000
"649",NA,NA,4,1901,2,NA,NA,NA,NA,NA,NA,6,1,1,NA,2400
"650",NA,NA,4,1907,1,NA,NA,NA,NA,NA,NA,6,2,2,NA,3000
"651",2,60,4,1909,1,NA,NA,NA,2,2,3,5,1,2,6,2000
"652",NA,NA,4,1910,2,NA,NA,NA,NA,NA,NA,6,4,1,NA,3000
"653",NA,NA,4,1913,1,NA,NA,NA,NA,NA,NA,6,2,2,NA,2400
"654",2,220,4,1914,1,NA,NA,NA,1,0,1,5,1,2,45,3000
"655",2,115,4,1918,2,NA,NA,NA,2,2,1,5,1,1,20,1300
"656",2,250,5,1920,2,NA,NA,NA,NA,3,5,5,1,1,30,6000
"657",2,120,4,1921,2,NA,NA,NA,2,2,2,5,2,1,10,2000
"658",2,300,4,1923,2,NA,NA,NA,1,0,1,5,2,1,40,4000
"659",1,4800,4,1924,2,NA,NA,NA,1,1,1,5,1,2,40,5000
"660",2,250,4,1925,2,NA,NA,NA,1,2,1,5,2,1,40,3000
"661",2,250,4,1930,2,NA,NA,NA,1,0,1,5,2,2,40,4000
"662",1,8700,4,1936,1,NA,NA,NA,1,0,1,5,3,2,52,4500
"663",2,70,4,1937,2,NA,NA,NA,2,2,2,5,3,2,20,2400
"664",2,195,4,1942,1,NA,NA,NA,1,0,1,5,4,2,40.5,3000
"665",1,2300,4,1943,2,NA,NA,NA,1,0,1,5,2,1,40,5000
